"IDX","IDX_DATETIME","ITEMCODE","LOCATION","VALUE_1"
"495","2021-01-06 13:00:00","PM10","1147056000","26"
"496","2021-01-06 13:00:00","PM10","1147057000","26"
"497","2021-01-06 13:00:00","PM10","1147058000","26"
"498","2021-01-06 13:00:00","PM10","1147059000","26"
"499","2021-01-06 13:00:00","PM10","1147060000","26"
"500","2021-01-06 13:00:00","PM10","1147061000","26"
"501","2021-01-06 13:00:00","PM10","1147061100","26"
"502","2021-01-06 13:00:00","PM10","1147062000","26"
"503","2021-01-06 13:00:00","PM10","1147063000","26"
"504","2021-01-06 13:00:00","PM10","1147064000","26"
"505","2021-01-06 13:00:00","PM10","1147065000","26"
"506","2021-01-06 13:00:00","PM10","1147067000","26"
"507","2021-01-06 13:00:00","PM10","1147068000","26"
"508","2021-01-06 13:00:00","PM10","1135000000","29"
"509","2021-01-06 13:00:00","PM10","1135056000","29"
"510","2021-01-06 13:00:00","PM10","1135057000","29"
"511","2021-01-06 13:00:00","PM10","1135058000","29"
"512","2021-01-06 13:00:00","PM10","1135059500","29"
"513","2021-01-06 13:00:00","PM10","1135060000","29"
"514","2021-01-06 13:00:00","PM10","1135061100","29"
"515","2021-01-06 13:00:00","PM10","1135061200","29"
"516","2021-01-06 13:00:00","PM10","1135061900","29"
"517","2021-01-06 13:00:00","PM10","1135062100","29"
"518","2021-01-06 13:00:00","PM10","1135062400","29"
"519","2021-01-06 13:00:00","PM10","1135062500","29"
"520","2021-01-06 13:00:00","PM10","1135063000","29"
"521","2021-01-06 13:00:00","PM10","1135064000","29"
"522","2021-01-06 13:00:00","PM10","1135066500","29"
"523","2021-01-06 13:00:00","PM10","1135067000","29"
"524","2021-01-06 13:00:00","PM10","1135069500","29"
"525","2021-01-06 13:00:00","PM10","1135070000","29"
"526","2021-01-06 13:00:00","PM10","1135071000","29"
"527","2021-01-06 13:00:00","PM10","1135072000","29"
"528","2021-01-06 13:00:00","PM10","2820000000","36"
"529","2021-01-06 13:00:00","PM10","2820051000","36"
"530","2021-01-06 13:00:00","PM10","2820052000","36"
"531","2021-01-06 13:00:00","PM10","2820052100","36"
"532","2021-01-06 13:00:00","PM10","2820052200","36"
"533","2021-01-06 13:00:00","PM10","2820053000","36"
"534","2021-01-06 13:00:00","PM10","2820054000","36"
"535","2021-01-06 13:00:00","PM10","2820055000","36"
"536","2021-01-06 13:00:00","PM10","2820055100","36"
"537","2021-01-06 13:00:00","PM10","2820056000","36"
"538","2021-01-06 13:00:00","PM10","2820057000","36"
"539","2021-01-06 13:00:00","PM10","2820058000","36"
"540","2021-01-06 13:00:00","PM10","2820058100","36"
"541","2021-01-06 13:00:00","PM10","2820058200","36"
"542","2021-01-06 13:00:00","PM10","2820058300","36"
"543","2021-01-06 13:00:00","PM10","2820065000","36"
"544","2021-01-06 13:00:00","PM10","2820065500","36"
"545","2021-01-06 13:00:00","PM10","2820066000","36"
"546","2021-01-06 13:00:00","PM10","2820069000","36"
"547","2021-01-06 13:00:00","PM10","2820070000","36"
"548","2021-01-06 13:00:00","PM10","2820071000","36"
"549","2021-01-06 13:00:00","PM10","2823700000","37"
"550","2021-01-06 13:00:00","PM10","2823751000","37"
"551","2021-01-06 13:00:00","PM10","2823752000","37"
"552","2021-01-06 13:00:00","PM10","2823753000","37"
"553","2021-01-06 13:00:00","PM10","2823754000","37"
"554","2021-01-06 13:00:00","PM10","2823755000","37"
"555","2021-01-06 13:00:00","PM10","2823756000","37"
"556","2021-01-06 13:00:00","PM10","2823757000","37"
"557","2021-01-06 13:00:00","PM10","2823758000","37"
"558","2021-01-06 13:00:00","PM10","2823758100","37"
"559","2021-01-06 13:00:00","PM10","2823758200","37"
"560","2021-01-06 13:00:00","PM10","2823759100","37"
"561","2021-01-06 13:00:00","PM10","2823759200","37"
"562","2021-01-06 13:00:00","PM10","2823764100","37"
"563","2021-01-06 13:00:00","PM10","2823764200","37"
"564","2021-01-06 13:00:00","PM10","2823764600","37"
"565","2021-01-06 13:00:00","PM10","2823764800","37"
"566","2021-01-06 13:00:00","PM10","2823765000","37"
"567","2021-01-06 13:00:00","PM10","2823766000","37"
"568","2021-01-06 13:00:00","PM10","2823766100","37"
"569","2021-01-06 13:00:00","PM10","2823767000","37"
"570","2021-01-06 13:00:00","PM10","2823768000","37"
"571","2021-01-06 13:00:00","PM10","2823769000","37"
"572","2021-01-06 13:00:00","PM10","4148000000","24"
"573","2021-01-06 13:00:00","PM10","4148025000","24"
"574","2021-01-06 13:00:00","PM10","4148025300","24"
"575","2021-01-06 13:00:00","PM10","4148025600","24"
"576","2021-01-06 13:00:00","PM10","4148026200","24"
"577","2021-01-06 13:00:00","PM10","4148031000","24"
"578","2021-01-06 13:00:00","PM10","4148032000","24"
"579","2021-01-06 13:00:00","PM10","4148035000","24"
"580","2021-01-06 13:00:00","PM10","4148036000","24"
"581","2021-01-06 13:00:00","PM10","4148037000","24"
"582","2021-01-06 13:00:00","PM10","4148038000","24"
"583","2021-01-06 13:00:00","PM10","4148039000","24"
"584","2021-01-06 13:00:00","PM10","4148040000","24"
"585","2021-01-06 13:00:00","PM10","4148041000","24"
"586","2021-01-06 13:00:00","PM10","4148051000","24"
"587","2021-01-06 13:00:00","PM10","4148052000","24"
"588","2021-01-06 13:00:00","PM10","4148053000","24"
"589","2021-01-06 13:00:00","PM10","4148054000","24"
"590","2021-01-06 13:00:00","PM10","4148055000","24"
"591","2021-01-06 13:00:00","PM10","4148056000","24"
"592","2021-01-06 13:00:00","PM10","4148057000","24"
"593","2021-01-06 13:00:00","PM10","4146500000","19"
"594","2021-01-06 13:00:00","PM10","4146551000","19"
"595","2021-01-06 13:00:00","PM10","4146552000","19"
"596","2021-01-06 13:00:00","PM10","4146553000","19"
"597","2021-01-06 13:00:00","PM10","4146554000","19"
"598","2021-01-06 13:00:00","PM10","4146555000","19"
"599","2021-01-06 13:00:00","PM10","4146556000","19"
"600","2021-01-06 13:00:00","PM10","4146557000","19"
"601","2021-01-06 13:00:00","PM10","4146558000","19"
"602","2021-01-06 13:00:00","PM10","4146559000","19"
"603","2021-01-06 13:00:00","PM10","4146300000","29"
"604","2021-01-06 13:00:00","PM10","4146351000","29"
"605","2021-01-06 13:00:00","PM10","4146351500","29"
"606","2021-01-06 13:00:00","PM10","4146351600","29"
"607","2021-01-06 13:00:00","PM10","4146351700","29"
"608","2021-01-06 13:00:00","PM10","4146352000","29"
"609","2021-01-06 13:00:00","PM10","4146353000","29"
"610","2021-01-06 13:00:00","PM10","4146353500","29"
"611","2021-01-06 13:00:00","PM10","4146354000","29"
"612","2021-01-06 13:00:00","PM10","4146355000","29"
"613","2021-01-06 13:00:00","PM10","4146356000","29"
"614","2021-01-06 13:00:00","PM10","4146357000","29"
"615","2021-01-06 13:00:00","PM10","4146357200","29"
"616","2021-01-06 13:00:00","PM10","4146357500","29"
"617","2021-01-06 13:00:00","PM10","4146357700","29"
"618","2021-01-06 13:00:00","PM10","4146358500","29"
"619","2021-01-06 13:00:00","PM10","4146358600","29"
"620","2021-01-06 13:00:00","PM10","4146359000","29"
"621","2021-01-06 13:00:00","PM10","4180000000","22"
"622","2021-01-06 13:00:00","PM10","4180025000","22"
"623","2021-01-06 13:00:00","PM10","4180025300","22"
"624","2021-01-06 13:00:00","PM10","4180031000","22"
"625","2021-01-06 13:00:00","PM10","4180032000","22"
"626","2021-01-06 13:00:00","PM10","4180033000","22"
"627","2021-01-06 13:00:00","PM10","4180034000","22"
"628","2021-01-06 13:00:00","PM10","4180035000","22"
"629","2021-01-06 13:00:00","PM10","4180036000","22"
"630","2021-01-06 13:00:00","PM10","4180037000","22"
"631","2021-01-06 13:00:00","PM10","4180038000","22"
"632","2021-01-06 13:00:00","PM10","4182000000","19"
"633","2021-01-06 13:00:00","PM10","4182025000","19"
"634","2021-01-06 13:00:00","PM10","4182031000","19"
"635","2021-01-06 13:00:00","PM10","4182032500","19"
"636","2021-01-06 13:00:00","PM10","4182033000","19"
"637","2021-01-06 13:00:00","PM10","4182034500","19"
"638","2021-01-06 13:00:00","PM10","4182035000","19"
"639","2021-01-06 13:00:00","PM10","4273000000","20"
"640","2021-01-06 13:00:00","PM10","4273025000","20"
"641","2021-01-06 13:00:00","PM10","4273031000","20"
"642","2021-01-06 13:00:00","PM10","4273032000","20"
"643","2021-01-06 13:00:00","PM10","4273033000","20"
"644","2021-01-06 13:00:00","PM10","4273034000","20"
"645","2021-01-06 13:00:00","PM10","4273035000","20"
"646","2021-01-06 13:00:00","PM10","4273036000","20"
"647","2021-01-06 13:00:00","PM10","4273037000","20"
"648","2021-01-06 13:00:00","PM10","4273038000","20"
"649","2021-01-06 13:00:00","PM10","4283000000","6"
"650","2021-01-06 13:00:00","PM10","4283025000","6"
"651","2021-01-06 13:00:00","PM10","4283031000","6"
"652","2021-01-06 13:00:00","PM10","4283032000","6"
"653","2021-01-06 13:00:00","PM10","4283033000","6"
"654","2021-01-06 13:00:00","PM10","4283034000","6"
"655","2021-01-06 13:00:00","PM10","4283035000","6"
"656","2021-01-06 13:00:00","PM10","4279000000","13"
"657","2021-01-06 13:00:00","PM10","4279025000","13"
"658","2021-01-06 13:00:00","PM10","4279031000","13"
"659","2021-01-06 13:00:00","PM10","4279032000","13"
"660","2021-01-06 13:00:00","PM10","4279033000","13"
"661","2021-01-06 13:00:00","PM10","4279034000","13"
"662","2021-01-06 13:00:00","PM10","4219000000","10"
"663","2021-01-06 13:00:00","PM10","4219051500","10"
"664","2021-01-06 13:00:00","PM10","4219052500","10"
"665","2021-01-06 13:00:00","PM10","4219053500","10"
"666","2021-01-06 13:00:00","PM10","4219054000","10"
"667","2021-01-06 13:00:00","PM10","4219058500","10"
"668","2021-01-06 13:00:00","PM10","4219059500","10"
"669","2021-01-06 13:00:00","PM10","4219060500","10"
"670","2021-01-06 13:00:00","PM10","4219061500","10"
"671","2021-01-06 13:00:00","PM10","4281000000","10"
"672","2021-01-06 13:00:00","PM10","4281025000","10"
"673","2021-01-06 13:00:00","PM10","4281031000","10"
"674","2021-01-06 13:00:00","PM10","4281032000","10"
"675","2021-01-06 13:00:00","PM10","4281033000","10"
"676","2021-01-06 13:00:00","PM10","4281034000","10"
"677","2021-01-06 13:00:00","PM10","4281035000","10"
"678","2021-01-06 13:00:00","PM10","4415000000","27"
"679","2021-01-06 13:00:00","PM10","4415025000","27"
"680","2021-01-06 13:00:00","PM10","4415031000","27"
"681","2021-01-06 13:00:00","PM10","4415032000","27"
"682","2021-01-06 13:00:00","PM10","4415033000","27"
"683","2021-01-06 13:00:00","PM10","4415034000","27"
"684","2021-01-06 13:00:00","PM10","4415036000","27"
"685","2021-01-06 13:00:00","PM10","4415037000","27"
"686","2021-01-06 13:00:00","PM10","4415038000","27"
"687","2021-01-06 13:00:00","PM10","4415039000","27"
"688","2021-01-06 13:00:00","PM10","4415040000","27"
"689","2021-01-06 13:00:00","PM10","4415051000","27"
"690","2021-01-06 13:00:00","PM10","4415054000","27"
"691","2021-01-06 13:00:00","PM10","4415055000","27"
"692","2021-01-06 13:00:00","PM10","4415056000","27"
"693","2021-01-06 13:00:00","PM10","4415057000","27"
"694","2021-01-06 13:00:00","PM10","4415059000","27"
"695","2021-01-06 13:00:00","PM10","4423000000","33"
"696","2021-01-06 13:00:00","PM10","4423025000","33"
"697","2021-01-06 13:00:00","PM10","4423025300","33"
"698","2021-01-06 13:00:00","PM10","4423031000","33"
"699","2021-01-06 13:00:00","PM10","4423032000","33"
"700","2021-01-06 13:00:00","PM10","4423033000","33"
"701","2021-01-06 13:00:00","PM10","4423034000","33"
"702","2021-01-06 13:00:00","PM10","4423035000","33"
"703","2021-01-06 13:00:00","PM10","4423036000","33"
"704","2021-01-06 13:00:00","PM10","4423038000","33"
"705","2021-01-06 13:00:00","PM10","4423039000","33"
"706","2021-01-06 13:00:00","PM10","4423040000","33"
"707","2021-01-06 13:00:00","PM10","4423041000","33"
"708","2021-01-06 13:00:00","PM10","4423042000","33"
"709","2021-01-06 13:00:00","PM10","4423051000","33"
"710","2021-01-06 13:00:00","PM10","4423052000","33"
"711","2021-01-06 13:00:00","PM10","4481000000","33"
"712","2021-01-06 13:00:00","PM10","4481025000","33"
"713","2021-01-06 13:00:00","PM10","4481025300","33"
"714","2021-01-06 13:00:00","PM10","4481031000","33"
"715","2021-01-06 13:00:00","PM10","4481032000","33"
"716","2021-01-06 13:00:00","PM10","4481033000","33"
"717","2021-01-06 13:00:00","PM10","4481034000","33"
"718","2021-01-06 13:00:00","PM10","4481035000","33"
"719","2021-01-06 13:00:00","PM10","4481036000","33"
"720","2021-01-06 13:00:00","PM10","4481037000","33"
"721","2021-01-06 13:00:00","PM10","4481038000","33"
"722","2021-01-06 13:00:00","PM10","4481039000","33"
"723","2021-01-06 13:00:00","PM10","4481040000","33"
"724","2021-01-06 13:00:00","PM10","4691000000","8"
"725","2021-01-06 13:00:00","PM10","4691025000","8"
"726","2021-01-06 13:00:00","PM10","4691025300","8"
"727","2021-01-06 13:00:00","PM10","4691031000","8"
"728","2021-01-06 13:00:00","PM10","4691032000","8"
"729","2021-01-06 13:00:00","PM10","4691033000","8"
"730","2021-01-06 13:00:00","PM10","4691034000","8"
"731","2021-01-06 13:00:00","PM10","4691035000","8"
"732","2021-01-06 13:00:00","PM10","4691036000","8"
"733","2021-01-06 13:00:00","PM10","4691037000","8"
"734","2021-01-06 13:00:00","PM10","4691038000","8"
"735","2021-01-06 13:00:00","PM10","4691039000","8"
"736","2021-01-06 13:00:00","PM10","4691040000","8"
"737","2021-01-06 13:00:00","PM10","4691041000","8"
"738","2021-01-06 13:00:00","PM10","4691042000","8"
"739","2021-01-06 13:00:00","PM10","4725000000","23"
"740","2021-01-06 13:00:00","PM10","4725025000","23"
"741","2021-01-06 13:00:00","PM10","4725031000","23"
"742","2021-01-06 13:00:00","PM10","4725032500","23"
"743","2021-01-06 13:00:00","PM10","4725033000","23"
"744","2021-01-06 13:00:00","PM10","4725034000","23"
"745","2021-01-06 13:00:00","PM10","4725035000","23"
"746","2021-01-06 13:00:00","PM10","4725036000","23"
"747","2021-01-06 13:00:00","PM10","4725037000","23"
"748","2021-01-06 13:00:00","PM10","4725038000","23"
"749","2021-01-06 13:00:00","PM10","4725039000","23"
"750","2021-01-06 13:00:00","PM10","4725040000","23"
"751","2021-01-06 13:00:00","PM10","4725041000","23"
"752","2021-01-06 13:00:00","PM10","4725042000","23"
"753","2021-01-06 13:00:00","PM10","4725043000","23"
"754","2021-01-06 13:00:00","PM10","4725044000","23"
"755","2021-01-06 13:00:00","PM10","4725045000","23"
"756","2021-01-06 13:00:00","PM10","4725046000","23"
"757","2021-01-06 13:00:00","PM10","4725047000","23"
"758","2021-01-06 13:00:00","PM10","4725052000","23"
"759","2021-01-06 13:00:00","PM10","4725053000","23"
"760","2021-01-06 13:00:00","PM10","4725054000","23"
"761","2021-01-06 13:00:00","PM10","4725055000","23"
"762","2021-01-06 13:00:00","PM10","4725056000","23"
"763","2021-01-06 13:00:00","PM10","4725057000","23"
"764","2021-01-06 13:00:00","PM10","4785000000","15"
"765","2021-01-06 13:00:00","PM10","4785025000","15"
"766","2021-01-06 13:00:00","PM10","4785025300","15"
"767","2021-01-06 13:00:00","PM10","4785025600","15"
"768","2021-01-06 13:00:00","PM10","4785031000","15"
"769","2021-01-06 13:00:00","PM10","4785032000","15"
"770","2021-01-06 13:00:00","PM10","4785033000","15"
"771","2021-01-06 13:00:00","PM10","4785036000","15"
"772","2021-01-06 13:00:00","PM10","4785037000","15"
"773","2021-01-06 13:00:00","PM10","4728000000","13"
"774","2021-01-06 13:00:00","PM10","4728025000","13"
"775","2021-01-06 13:00:00","PM10","4728025300","13"
"776","2021-01-06 13:00:00","PM10","4728031000","13"
"777","2021-01-06 13:00:00","PM10","4728032000","13"
"778","2021-01-06 13:00:00","PM10","4728033000","13"
"779","2021-01-06 13:00:00","PM10","4728034000","13"
"780","2021-01-06 13:00:00","PM10","4728035000","13"
"781","2021-01-06 13:00:00","PM10","4728036000","13"
"782","2021-01-06 13:00:00","PM10","4728037000","13"
"783","2021-01-06 13:00:00","PM10","4728057000","13"
"784","2021-01-06 13:00:00","PM10","4728058000","13"
"785","2021-01-06 13:00:00","PM10","4728059000","13"
"786","2021-01-06 13:00:00","PM10","4728060000","13"
"787","2021-01-06 13:00:00","PM10","4728061000","13"
"788","2021-01-06 13:00:00","PM10","4784000000","12"
"789","2021-01-06 13:00:00","PM10","4784025000","12"
"790","2021-01-06 13:00:00","PM10","4784031000","12"
"791","2021-01-06 13:00:00","PM10","4784032000","12"
"792","2021-01-06 13:00:00","PM10","4784033000","12"
"793","2021-01-06 13:00:00","PM10","4784034000","12"
"794","2021-01-06 13:00:00","PM10","4784035000","12"
"795","2021-01-06 13:00:00","PM10","4784036000","12"
"796","2021-01-06 13:00:00","PM10","4784037000","12"
"797","2021-01-06 13:00:00","PM10","4784038000","12"
"798","2021-01-06 13:00:00","PM10","4784039000","12"
"799","2021-01-06 13:00:00","PM10","4723000000","19"
"800","2021-01-06 13:00:00","PM10","4723025000","19"
"801","2021-01-06 13:00:00","PM10","4723031000","19"
"802","2021-01-06 13:00:00","PM10","4723032000","19"
"803","2021-01-06 13:00:00","PM10","4723033000","19"
"804","2021-01-06 13:00:00","PM10","4723034000","19"
"805","2021-01-06 13:00:00","PM10","4723035000","19"
"806","2021-01-06 13:00:00","PM10","4723036000","19"
"807","2021-01-06 13:00:00","PM10","4723037000","19"
"808","2021-01-06 13:00:00","PM10","4723038000","19"
"809","2021-01-06 13:00:00","PM10","4723039000","19"
"810","2021-01-06 13:00:00","PM10","4723040000","19"
"811","2021-01-06 13:00:00","PM10","4723051000","19"
"812","2021-01-06 13:00:00","PM10","4723052000","19"
"813","2021-01-06 13:00:00","PM10","4723053500","19"
"814","2021-01-06 13:00:00","PM10","4723054000","19"
"815","2021-01-06 13:00:00","PM10","4723055500","19"
"816","2021-01-06 13:00:00","PM10","4793000000","6"
"817","2021-01-06 13:00:00","PM10","4793025000","6"
"818","2021-01-06 13:00:00","PM10","4793025300","6"
"819","2021-01-06 13:00:00","PM10","4793031000","6"
"820","2021-01-06 13:00:00","PM10","4793033000","6"
"821","2021-01-06 13:00:00","PM10","4793035000","6"
"822","2021-01-06 13:00:00","PM10","4793036000","6"
"823","2021-01-06 13:00:00","PM10","4793037000","6"
"824","2021-01-06 13:00:00","PM10","4793038000","6"
"825","2021-01-06 13:00:00","PM10","4793039000","6"
"826","2021-01-06 13:00:00","PM10","4793040000","6"
"827","2021-01-06 13:00:00","PM10","4776000000","7"
"828","2021-01-06 13:00:00","PM10","4776025000","7"
"829","2021-01-06 13:00:00","PM10","4776031000","7"
"830","2021-01-06 13:00:00","PM10","4776032000","7"
"831","2021-01-06 13:00:00","PM10","4776033000","7"
"832","2021-01-06 13:00:00","PM10","4776034000","7"
"833","2021-01-06 13:00:00","PM10","4776035000","7"
"834","2021-01-06 13:00:00","PM10","4790000000","12"
"835","2021-01-06 13:00:00","PM10","4790025000","12"
"836","2021-01-06 13:00:00","PM10","4790031000","12"
"837","2021-01-06 13:00:00","PM10","4790034000","12"
"838","2021-01-06 13:00:00","PM10","4790035000","12"
"839","2021-01-06 13:00:00","PM10","4790036000","12"
"840","2021-01-06 13:00:00","PM10","4790037000","12"
"841","2021-01-06 13:00:00","PM10","4790038000","12"
"842","2021-01-06 13:00:00","PM10","4790039000","12"
"843","2021-01-06 13:00:00","PM10","4790040000","12"
"844","2021-01-06 13:00:00","PM10","4790041000","12"
"845","2021-01-06 13:00:00","PM10","4790042000","12"
"846","2021-01-06 13:00:00","PM10","4790043000","12"
"847","2021-01-06 14:00:00","PM10","1114000000","23"
"848","2021-01-06 14:00:00","PM10","1114052000","23"
"849","2021-01-06 14:00:00","PM10","1114054000","23"
"850","2021-01-06 14:00:00","PM10","1114055000","23"
"851","2021-01-06 14:00:00","PM10","1114057000","23"
"852","2021-01-06 14:00:00","PM10","1114058000","23"
