"IDX","IDX_DATETIME","DATA_GUBUN","LOCATION","GATHER_INFO","VALUE_1","VALUE_2","VALUE_3"
"24515","2021-01-06 19:00:00","T,H","4213039000",,"55","-11","0"
"24516","2021-01-06 19:00:00","T,H","4213051500",,"29","-5","0"
"24517","2021-01-06 19:00:00","T,H","4213052000",,"29","-5","0"
"24518","2021-01-06 19:00:00","T,H","4213053000",,"29","-5","0"
"24519","2021-01-06 19:00:00","T,H","4213054100",,"29","-5","0"
"24520","2021-01-06 19:00:00","T,H","4213054200",,"29","-5","0"
"24521","2021-01-06 19:00:00","T,H","4213055000",,"29","-5","0"
"24522","2021-01-06 19:00:00","T,H","4213056000",,"29","-5","0"
"24523","2021-01-06 19:00:00","T,H","4213057500",,"29","-5","0"
"24524","2021-01-06 19:00:00","T,H","4213061000",,"29","-5","0"
"24525","2021-01-06 19:00:00","T,H","4213063500",,"29","-5","0"
"24526","2021-01-06 19:00:00","T,H","4213065000",,"29","-5","0"
"24527","2021-01-06 19:00:00","T,H","4213067500",,"29","-5","0"
"24528","2021-01-06 19:00:00","T,H","4213060000",,"29","-5","0"
"24529","2021-01-06 19:00:00","T,H","4213062000",,"29","-5","0"
"24530","2021-01-06 19:00:00","T,H","4215000000",,"24","-4","0"
"24531","2021-01-06 19:00:00","T,H","4215031000",,"24","-4","0"
"24532","2021-01-06 19:00:00","T,H","4215033000",,"24","-4","0"
"24533","2021-01-06 19:00:00","T,H","4215051000",,"24","-4","0"
"24534","2021-01-06 19:00:00","T,H","4215060000",,"24","-4","0"
"24535","2021-01-06 19:00:00","T,H","4215025000",,"20","-5","0"
"24536","2021-01-06 19:00:00","T,H","4215032000",,"35","-12","0"
"24537","2021-01-06 19:00:00","T,H","4215034000",,"24","-4","0"
"24538","2021-01-06 19:00:00","T,H","4215035000",,"20","-4","0"
"24539","2021-01-06 19:00:00","T,H","4215036000",,"20","-5","0"
"24540","2021-01-06 19:00:00","T,H","4215037000",,"23","-5","0"
"24541","2021-01-06 19:00:00","T,H","4215052000",,"24","-4","0"
"24542","2021-01-06 19:00:00","T,H","4215054000",,"24","-4","0"
"24543","2021-01-06 19:00:00","T,H","4215056000",,"24","-4","0"
"24544","2021-01-06 19:00:00","T,H","4215057100",,"24","-4","0"
"24545","2021-01-06 19:00:00","T,H","4215057200",,"24","-4","0"
"24546","2021-01-06 19:00:00","T,H","4215058000",,"24","-4","0"
"24547","2021-01-06 19:00:00","T,H","4215059000",,"24","-4","0"
"24548","2021-01-06 19:00:00","T,H","4215064500",,"24","-4","0"
"24549","2021-01-06 19:00:00","T,H","4215055000",,"24","-4","0"
"24550","2021-01-06 19:00:00","T,H","4215066500",,"24","-4","0"
"24551","2021-01-06 19:00:00","T,H","4215061500",,"24","-4","0"
"24552","2021-01-06 19:00:00","T,H","4217000000",,"16","-4","0"
"24553","2021-01-06 19:00:00","T,H","4217051000",,"16","-4","0"
"24554","2021-01-06 19:00:00","T,H","4217059000",,"16","-4","0"
"24555","2021-01-06 19:00:00","T,H","4217052000",,"16","-4","0"
"24556","2021-01-06 19:00:00","T,H","4217053000",,"16","-4","0"
"24557","2021-01-06 19:00:00","T,H","4217060000",,"16","-4","0"
"24558","2021-01-06 19:00:00","T,H","4217054000",,"16","-4","0"
"24559","2021-01-06 19:00:00","T,H","4217055000",,"16","-4","0"
"24560","2021-01-06 19:00:00","T,H","4217057000",,"16","-4","0"
"24561","2021-01-06 19:00:00","T,H","4217063000",,"16","-4","0"
"24562","2021-01-06 19:00:00","T,H","4217065000",,"16","-4","0"
"24563","2021-01-06 19:00:00","T,H","4219000000",,"29","-9","0"
"24564","2021-01-06 19:00:00","T,H","4219051500",,"29","-9","0"
"24565","2021-01-06 19:00:00","T,H","4219052500",,"29","-9","0"
"24566","2021-01-06 19:00:00","T,H","4219053500",,"29","-9","0"
"24567","2021-01-06 19:00:00","T,H","4219054000",,"29","-9","0"
"24568","2021-01-06 19:00:00","T,H","4219058500",,"30","-10","0"
"24569","2021-01-06 19:00:00","T,H","4219059500",,"38","-12","0"
"24570","2021-01-06 19:00:00","T,H","4219060500",,"38","-12","0"
"24571","2021-01-06 19:00:00","T,H","4219061500",,"29","-9","0"
"24572","2021-01-06 19:00:00","T,H","4221000000",,"22","-6","0"
"24573","2021-01-06 19:00:00","T,H","4221051000",,"22","-6","0"
"24574","2021-01-06 19:00:00","T,H","4221052000",,"22","-6","0"
"24575","2021-01-06 19:00:00","T,H","4221054000",,"22","-6","0"
"24576","2021-01-06 19:00:00","T,H","4221056000",,"22","-6","0"
"24577","2021-01-06 19:00:00","T,H","4221057000",,"22","-6","0"
"24578","2021-01-06 19:00:00","T,H","4221058000",,"22","-6","0"
"24579","2021-01-06 19:00:00","T,H","4221059000",,"22","-6","0"
"24580","2021-01-06 19:00:00","T,H","4221060000",,"16","-7","0"
"24581","2021-01-06 19:00:00","T,H","4283035000",,"16","-7","0"
"24582","2021-01-06 19:00:00","T,H","4223000000",,"14","-4","0"
"24583","2021-01-06 19:00:00","T,H","4223051000",,"14","-4","0"
"24584","2021-01-06 19:00:00","T,H","4223053000",,"14","-4","0"
"24585","2021-01-06 19:00:00","T,H","4223054000",,"14","-4","0"
"24586","2021-01-06 19:00:00","T,H","4223025000",,"22","-11","0"
"24587","2021-01-06 19:00:00","T,H","4223025300",,"31","-7","0"
"24588","2021-01-06 19:00:00","T,H","4223031000",,"20","-4","0"
"24589","2021-01-06 19:00:00","T,H","4223032000",,"33","-12","0"
"24590","2021-01-06 19:00:00","T,H","4223033000",,"20","-4","0"
"24591","2021-01-06 19:00:00","T,H","4223034000",,"14","-7","0"
"24592","2021-01-06 19:00:00","T,H","4223035000",,"31","-7","0"
"24593","2021-01-06 19:00:00","T,H","4223036000",,"14","-7","0"
"24594","2021-01-06 19:00:00","T,H","4223057000",,"14","-4","0"
"24595","2021-01-06 19:00:00","T,H","4272000000",,"35","-6","0"
"24596","2021-01-06 19:00:00","T,H","4272025000",,"35","-6","0"
"24597","2021-01-06 19:00:00","T,H","4272038000",,"35","-6","0"
"24598","2021-01-06 19:00:00","T,H","4272031000",,"37","-10","0"
"24599","2021-01-06 19:00:00","T,H","4272032000",,"37","-10","0"
"24600","2021-01-06 19:00:00","T,H","4272033000",,"47","-10","0"
"24601","2021-01-06 19:00:00","T,H","4272034000",,"47","-10","0"
"24602","2021-01-06 19:00:00","T,H","4272035000",,"35","-6","0"
"24603","2021-01-06 19:00:00","T,H","4272036000",,"49","-7","0"
"24604","2021-01-06 19:00:00","T,H","4272037000",,"44","-7","0"
"24605","2021-01-06 19:00:00","T,H","4272039000",,"58","-14","0"
"24606","2021-01-06 19:00:00","T,H","4273000000",,"51","-8","0"
"24607","2021-01-06 19:00:00","T,H","4273025000",,"51","-8","0"
"24608","2021-01-06 19:00:00","T,H","4273031000",,"62","-13","0"
"24609","2021-01-06 19:00:00","T,H","4273032000",,"62","-13","0"
"24610","2021-01-06 19:00:00","T,H","4273033000",,"62","-13","0"
"24611","2021-01-06 19:00:00","T,H","4273034000",,"56","-11","0"
"24612","2021-01-06 19:00:00","T,H","4273035000",,"56","-11","0"
"24613","2021-01-06 19:00:00","T,H","4273036000",,"51","-8","0"
"24614","2021-01-06 19:00:00","T,H","4273037000",,"51","-8","0"
"24615","2021-01-06 19:00:00","T,H","4273038000",,"62","-13","0"
"24616","2021-01-06 19:00:00","T,H","4275000000",,"30","-6","0"
"24617","2021-01-06 19:00:00","T,H","4275025000",,"30","-6","0"
"24618","2021-01-06 19:00:00","T,H","4275025300",,"53","-12","0"
"24619","2021-01-06 19:00:00","T,H","4275031000",,"46","-11","0"
"24620","2021-01-06 19:00:00","T,H","4275032500",,"46","-11","0"
"24621","2021-01-06 19:00:00","T,H","4275033000",,"30","-6","0"
"24622","2021-01-06 19:00:00","T,H","4275034000",,"30","-6","0"
"24623","2021-01-06 19:00:00","T,H","4275035500",,"50","-10","0"
"24624","2021-01-06 19:00:00","T,H","4275036000",,"50","-10","0"
"24625","2021-01-06 19:00:00","T,H","4275038000",,"50","-10","0"
"24626","2021-01-06 19:00:00","T,H","4276000000",,"41","-11","0"
"24627","2021-01-06 19:00:00","T,H","4276025000",,"41","-11","0"
"24628","2021-01-06 19:00:00","T,H","4276031000",,"41","-11","0"
"24629","2021-01-06 19:00:00","T,H","4276032000",,"41","-11","0"
"24630","2021-01-06 19:00:00","T,H","4276033000",,"61","-13","0"
"24631","2021-01-06 19:00:00","T,H","4276034000",,"69","-13","0"
"24632","2021-01-06 19:00:00","T,H","4276035000",,"69","-13","0"
"24633","2021-01-06 19:00:00","T,H","4276036000",,"46","-12","0"
"24634","2021-01-06 19:00:00","T,H","4276038000",,"38","-14","0"
"24635","2021-01-06 19:00:00","T,H","4277000000",,"38","-10","0"
"24636","2021-01-06 19:00:00","T,H","4277025000",,"38","-10","0"
"24637","2021-01-06 19:00:00","T,H","4277025300",,"30","-10","0"
"24638","2021-01-06 19:00:00","T,H","4277025600",,"30","-10","0"
"24639","2021-01-06 19:00:00","T,H","4277025900",,"46","-11","0"
"24640","2021-01-06 19:00:00","T,H","4277032000",,"30","-10","0"
"24641","2021-01-06 19:00:00","T,H","4277034000",,"41","-10","0"
"24642","2021-01-06 19:00:00","T,H","4277035000",,"33","-11","0"
"24643","2021-01-06 19:00:00","T,H","4277036000",,"33","-12","0"
"24644","2021-01-06 19:00:00","T,H","4277037000",,"41","-10","0"
"24645","2021-01-06 19:00:00","T,H","4278000000",,"30","-6","0"
"24646","2021-01-06 19:00:00","T,H","4278025600",,"30","-6","0"
"24647","2021-01-06 19:00:00","T,H","4278025000",,"37","-6","0"
"24648","2021-01-06 19:00:00","T,H","4278025900",,"37","-6","0"
"24649","2021-01-06 19:00:00","T,H","4278025300",,"50","-11","0"
"24650","2021-01-06 19:00:00","T,H","4278031000",,"48","-10","0"
"24651","2021-01-06 19:00:00","T,H","4278032000",,"50","-9","0"
"24652","2021-01-06 19:00:00","T,H","4278033000",,"50","-11","0"
"24653","2021-01-06 19:00:00","T,H","4278034000",,"50","-9","0"
"24654","2021-01-06 19:00:00","T,H","4278035000",,"34","-9","0"
"24655","2021-01-06 19:00:00","T,H","4278036000",,"61","-9","0"
"24656","2021-01-06 19:00:00","T,H","4278037000",,"40","-15","0"
"24657","2021-01-06 19:00:00","T,H","4279000000",,"40","-7","0"
"24658","2021-01-06 19:00:00","T,H","4279025000",,"40","-7","0"
"24659","2021-01-06 19:00:00","T,H","4279031000",,"47","-8","0"
"24660","2021-01-06 19:00:00","T,H","4279032000",,"48","-10","0"
"24661","2021-01-06 19:00:00","T,H","4279033000",,"61","-11","0"
"24662","2021-01-06 19:00:00","T,H","4279034000",,"48","-10","0"
"24663","2021-01-06 19:00:00","T,H","4280000000",,"42","-9","0"
"24664","2021-01-06 19:00:00","T,H","4280025000",,"42","-9","0"
"24665","2021-01-06 19:00:00","T,H","4280031000",,"42","-9","0"
"24666","2021-01-06 19:00:00","T,H","4280032000",,"37","-10","0"
"24667","2021-01-06 19:00:00","T,H","4280033000",,"51","-11","0"
"24668","2021-01-06 19:00:00","T,H","4280034000",,"37","-10","0"
"24669","2021-01-06 19:00:00","T,H","4281000000",,"46","-9","0"
"24670","2021-01-06 19:00:00","T,H","4281025000",,"46","-9","0"
"24671","2021-01-06 19:00:00","T,H","4281031000",,"43","-9","0"
"24672","2021-01-06 19:00:00","T,H","4281032000",,"46","-8","0"
"24673","2021-01-06 19:00:00","T,H","4281033000",,"39","-10","0"
"24674","2021-01-06 19:00:00","T,H","4281034000",,"37","-10","0"
"24675","2021-01-06 19:00:00","T,H","4281035000",,"39","-10","0"
"24676","2021-01-06 19:00:00","T,H","4282000000",,"30","-7","0"
"24677","2021-01-06 19:00:00","T,H","4282025000",,"30","-7","0"
"24678","2021-01-06 19:00:00","T,H","4282025300",,"30","-7","0"
"24679","2021-01-06 19:00:00","T,H","4282031000",,"44","-10","0"
"24680","2021-01-06 19:00:00","T,H","4282032000",,"30","-7","0"
"24681","2021-01-06 19:00:00","T,H","4282033000",,"22","-6","0"
"24682","2021-01-06 19:00:00","T,H","4282034000",,"35","-11","0"
"24683","2021-01-06 19:00:00","T,H","4283000000",,"31","-7","0"
"24684","2021-01-06 19:00:00","T,H","4283025000",,"31","-7","0"
"24685","2021-01-06 19:00:00","T,H","4283032000",,"31","-7","0"
"24686","2021-01-06 19:00:00","T,H","4283031000",,"30","-8","0"
"24687","2021-01-06 19:00:00","T,H","4283033000",,"31","-7","0"
"24688","2021-01-06 19:00:00","T,H","4283034000",,"20","-5","0"
"24689","2021-01-06 19:00:00","T,H","4300000000",,"64","-7","0"
"24690","2021-01-06 19:00:00","T,H","4311152500",,"64","-7","0"
"24691","2021-01-06 19:00:00","T,H","4311154500",,"64","-7","0"
"24692","2021-01-06 19:00:00","T,H","4311162000",,"64","-7","0"
"24693","2021-01-06 19:00:00","T,H","4311169000",,"64","-7","0"
"24694","2021-01-06 19:00:00","T,H","4311200000",,"64","-7","0"
"24695","2021-01-06 19:00:00","T,H","4311251000",,"64","-7","0"
"24696","2021-01-06 19:00:00","T,H","4311370000",,"64","-7","0"
"24697","2021-01-06 19:00:00","T,H","4311400000",,"64","-7","0"
"24698","2021-01-06 19:00:00","T,H","4311451000",,"64","-7","0"
"24699","2021-01-06 19:00:00","T,H","4311452000",,"64","-7","0"
"24700","2021-01-06 19:00:00","T,H","4311453000",,"64","-7","0"
"24701","2021-01-06 19:00:00","T,H","4311454000",,"64","-7","0"
"24702","2021-01-06 19:00:00","T,H","4311100000",,"64","-7","0"
"24703","2021-01-06 19:00:00","T,H","4311134000",,"64","-7","0"
"24704","2021-01-06 19:00:00","T,H","4311167000",,"64","-7","0"
"24705","2021-01-06 19:00:00","T,H","4311168000",,"64","-7","0"
"24706","2021-01-06 19:00:00","T,H","4311172000",,"64","-7","0"
"24707","2021-01-06 19:00:00","T,H","4311173000",,"64","-7","0"
"24708","2021-01-06 19:00:00","T,H","4311252000",,"64","-7","0"
"24709","2021-01-06 19:00:00","T,H","4311254000",,"64","-7","0"
"24710","2021-01-06 19:00:00","T,H","4311255000",,"64","-7","0"
"24711","2021-01-06 19:00:00","T,H","4311256000",,"64","-7","0"
"24712","2021-01-06 19:00:00","T,H","4311257000",,"64","-7","0"
"24713","2021-01-06 19:00:00","T,H","4311258000",,"64","-7","0"
"24714","2021-01-06 19:00:00","T,H","4311131000",,"74","-10","0"
"24715","2021-01-06 19:00:00","T,H","4311132000",,"74","-10","0"
"24716","2021-01-06 19:00:00","T,H","4311133000",,"64","-10","0"
"24717","2021-01-06 19:00:00","T,H","4311135000",,"61","-10","0"
"24718","2021-01-06 19:00:00","T,H","4311231000",,"46","-10","0"
"24719","2021-01-06 19:00:00","T,H","4311253000",,"46","-4","0"
"24720","2021-01-06 19:00:00","T,H","4311374100",,"46","-4","0"
"24721","2021-01-06 19:00:00","T,H","4311375100",,"46","-4","0"
"24722","2021-01-06 19:00:00","T,H","4311375600",,"46","-4","0"
"24723","2021-01-06 19:00:00","T,H","4311377000",,"46","-4","0"
"24724","2021-01-06 19:00:00","T,H","4311259000",,"46","-4","0"
"24725","2021-01-06 19:00:00","T,H","4311374200",,"46","-4","0"
"24726","2021-01-06 19:00:00","T,H","4311374700",,"46","-4","0"
"24727","2021-01-06 19:00:00","T,H","4311376000",,"46","-4","0"
"24728","2021-01-06 19:00:00","T,H","4311300000",,"46","-4","0"
"24729","2021-01-06 19:00:00","T,H","4311331000",,"46","-4","0"
"24730","2021-01-06 19:00:00","T,H","4311332000",,"46","-4","0"
"24731","2021-01-06 19:00:00","T,H","4311425000",,"50","-5","0"
"24732","2021-01-06 19:00:00","T,H","4311431000",,"50","-5","0"
"24733","2021-01-06 19:00:00","T,H","4311425300",,"49","-4","0"
"24734","2021-01-06 19:00:00","T,H","4311455000",,"49","-4","0"
"24735","2021-01-06 19:00:00","T,H","4313000000",,"43","-7","0"
"24736","2021-01-06 19:00:00","T,H","4313054000",,"43","-7","0"
"24737","2021-01-06 19:00:00","T,H","4313057100",,"43","-7","0"
"24738","2021-01-06 19:00:00","T,H","4313060500",,"43","-7","0"
"24739","2021-01-06 19:00:00","T,H","4313061000",,"43","-7","0"
"24740","2021-01-06 19:00:00","T,H","4313062500",,"43","-7","0"
"24741","2021-01-06 19:00:00","T,H","4313025000",,"57","-8","0"
"24742","2021-01-06 19:00:00","T,H","4313031000",,"43","-7","0"
"24743","2021-01-06 19:00:00","T,H","4313032500",,"42","-10","0"
"24744","2021-01-06 19:00:00","T,H","4313033500",,"57","-8","0"
"24745","2021-01-06 19:00:00","T,H","4313035000",,"52","-8","0"
"24746","2021-01-06 19:00:00","T,H","4313036000",,"57","-8","0"
"24747","2021-01-06 19:00:00","T,H","4313037000",,"57","-8","0"
"24748","2021-01-06 19:00:00","T,H","4313038500",,"57","-8","0"
"24749","2021-01-06 19:00:00","T,H","4313039000",,"52","-8","0"
"24750","2021-01-06 19:00:00","T,H","4313040000",,"43","-7","0"
"24751","2021-01-06 19:00:00","T,H","4313041000",,"43","-7","0"
"24752","2021-01-06 19:00:00","T,H","4313042000",,"52","-8","0"
"24753","2021-01-06 19:00:00","T,H","4313043000",,"52","-8","0"
"24754","2021-01-06 19:00:00","T,H","4313051500",,"43","-7","0"
"24755","2021-01-06 19:00:00","T,H","4313053500",,"43","-7","0"
"24756","2021-01-06 19:00:00","T,H","4313055000",,"43","-7","0"
"24757","2021-01-06 19:00:00","T,H","4313056000",,"43","-7","0"
"24758","2021-01-06 19:00:00","T,H","4313058000",,"43","-7","0"
"24759","2021-01-06 19:00:00","T,H","4313063000",,"43","-7","0"
"24760","2021-01-06 19:00:00","T,H","4313064000",,"43","-7","0"
"24761","2021-01-06 19:00:00","T,H","4315000000",,"51","-10","0"
"24762","2021-01-06 19:00:00","T,H","4315051000",,"51","-10","0"
"24763","2021-01-06 19:00:00","T,H","4315051800",,"51","-10","0"
"24764","2021-01-06 19:00:00","T,H","4315052800",,"51","-10","0"
"24765","2021-01-06 19:00:00","T,H","4315053700",,"51","-10","0"
"24766","2021-01-06 19:00:00","T,H","4315054700",,"51","-10","0"
"24767","2021-01-06 19:00:00","T,H","4315056000",,"51","-10","0"
"24768","2021-01-06 19:00:00","T,H","4315059000",,"51","-10","0"
"24769","2021-01-06 19:00:00","T,H","4315060500",,"51","-10","0"
"24770","2021-01-06 19:00:00","T,H","4315025000",,"51","-10","0"
"24771","2021-01-06 19:00:00","T,H","4315031000",,"51","-10","0"
"24772","2021-01-06 19:00:00","T,H","4315032000",,"47","-10","0"
"24773","2021-01-06 19:00:00","T,H","4315033000",,"47","-9","0"
"24774","2021-01-06 19:00:00","T,H","4315034000",,"47","-9","0"
"24775","2021-01-06 19:00:00","T,H","4315035000",,"47","-10","0"
"24776","2021-01-06 19:00:00","T,H","4315036000",,"48","-9","0"
"24777","2021-01-06 19:00:00","T,H","4315038000",,"51","-10","0"
"24778","2021-01-06 19:00:00","T,H","4315057700",,"51","-10","0"
"24779","2021-01-06 19:00:00","T,H","4372000000",,"69","-8","0"
"24780","2021-01-06 19:00:00","T,H","4372025000",,"69","-8","0"
"24781","2021-01-06 19:00:00","T,H","4372036000",,"69","-8","0"
"24782","2021-01-06 19:00:00","T,H","4372031500",,"70","-11","0"
"24783","2021-01-06 19:00:00","T,H","4372032500",,"69","-8","0"
"24784","2021-01-06 19:00:00","T,H","4372033000",,"75","-10","0"
"24785","2021-01-06 19:00:00","T,H","4372034000",,"75","-10","0"
"24786","2021-01-06 19:00:00","T,H","4372035000",,"75","-10","0"
"24787","2021-01-06 19:00:00","T,H","4372037000",,"69","-8","0"
"24788","2021-01-06 19:00:00","T,H","4372038500",,"69","-8","0"
"24789","2021-01-06 19:00:00","T,H","4372039000",,"74","-10","0"
"24790","2021-01-06 19:00:00","T,H","4372040000",,"74","-10","0"
"24791","2021-01-06 19:00:00","T,H","4373000000",,"68","-7","0"
"24792","2021-01-06 19:00:00","T,H","4373025000",,"68","-7","0"
"24793","2021-01-06 19:00:00","T,H","4373031000",,"68","-7","0"
"24794","2021-01-06 19:00:00","T,H","4373032000",,"68","-7","0"
"24795","2021-01-06 19:00:00","T,H","4373033000",,"68","-7","0"
"24796","2021-01-06 19:00:00","T,H","4373034000",,"75","-10","0"
"24797","2021-01-06 19:00:00","T,H","4373035000",,"75","-10","0"
"24798","2021-01-06 19:00:00","T,H","4373036000",,"68","-7","0"
"24799","2021-01-06 19:00:00","T,H","4373037000",,"68","-7","0"
"24800","2021-01-06 19:00:00","T,H","4373038000",,"68","-8","0"
"24801","2021-01-06 19:00:00","T,H","4374000000",,"70","-8","0"
"24802","2021-01-06 19:00:00","T,H","4374025000",,"70","-8","0"
"24803","2021-01-06 19:00:00","T,H","4374031000",,"75","-10","0"
"24804","2021-01-06 19:00:00","T,H","4374032000",,"59","-8","0"
"24805","2021-01-06 19:00:00","T,H","4374033500",,"59","-8","0"
"24806","2021-01-06 19:00:00","T,H","4374034000",,"59","-8","0"
"24807","2021-01-06 19:00:00","T,H","4374035000",,"59","-8","0"
"24808","2021-01-06 19:00:00","T,H","4374036000",,"70","-8","0"
"24809","2021-01-06 19:00:00","T,H","4374037000",,"70","-9","0"
"24810","2021-01-06 19:00:00","T,H","4374038000",,"75","-7","0"
"24811","2021-01-06 19:00:00","T,H","4374039000",,"70","-7","0"
"24812","2021-01-06 19:00:00","T,H","4374040000",,"70","-8","0"
"24813","2021-01-06 19:00:00","T,H","4374500000",,"50","-5","0"
"24814","2021-01-06 19:00:00","T,H","4374525000",,"50","-5","0"
"24815","2021-01-06 19:00:00","T,H","4374531000",,"50","-5","0"
"24816","2021-01-06 19:00:00","T,H","4375000000",,"46","-4","0"
"24817","2021-01-06 19:00:00","T,H","4375025000",,"46","-4","0"
"24818","2021-01-06 19:00:00","T,H","4375025300",,"46","-4","0"
"24819","2021-01-06 19:00:00","T,H","4375032000",,"50","-5","0"
"24820","2021-01-06 19:00:00","T,H","4375033000",,"49","-4","0"
"24821","2021-01-06 19:00:00","T,H","4375034000",,"46","-4","0"
"24822","2021-01-06 19:00:00","T,H","4375035000",,"42","-6","0"
"24823","2021-01-06 19:00:00","T,H","4375037000",,"42","-6","0"
"24824","2021-01-06 19:00:00","T,H","4376000000",,"54","-8","0"
"24825","2021-01-06 19:00:00","T,H","4376025000",,"54","-8","0"
"24826","2021-01-06 19:00:00","T,H","4376031000",,"54","-10","0"
"24827","2021-01-06 19:00:00","T,H","4376032000",,"42","-10","0"
"24828","2021-01-06 19:00:00","T,H","4376033000",,"49","-10","0"
"24829","2021-01-06 19:00:00","T,H","4376034000",,"54","-8","0"
"24830","2021-01-06 19:00:00","T,H","4376035000",,"54","-8","0"
"24831","2021-01-06 19:00:00","T,H","4376036000",,"74","-10","0"
"24832","2021-01-06 19:00:00","T,H","4376037000",,"50","-5","0"
"24833","2021-01-06 19:00:00","T,H","4376039000",,"54","-8","0"
"24834","2021-01-06 19:00:00","T,H","4376040000",,"54","-8","0"
"24835","2021-01-06 19:00:00","T,H","4376041000",,"54","-8","0"
"24836","2021-01-06 19:00:00","T,H","4377000000",,"52","-8","0"
"24837","2021-01-06 19:00:00","T,H","4377025000",,"52","-8","0"
"24838","2021-01-06 19:00:00","T,H","4377025300",,"25","-5","0"
"24839","2021-01-06 19:00:00","T,H","4377031000",,"52","-8","0"
"24840","2021-01-06 19:00:00","T,H","4377032000",,"52","-8","0"
"24841","2021-01-06 19:00:00","T,H","4377033000",,"25","-5","0"
"24842","2021-01-06 19:00:00","T,H","4377034000",,"42","-6","0"
"24843","2021-01-06 19:00:00","T,H","4377035000",,"42","-6","0"
"24844","2021-01-06 19:00:00","T,H","4377036000",,"25","-5","0"
"24845","2021-01-06 19:00:00","T,H","4380000000",,"44","-8","0"
"24846","2021-01-06 19:00:00","T,H","4380025000",,"44","-8","0"
"24847","2021-01-06 19:00:00","T,H","4380032000",,"44","-8","0"
"24848","2021-01-06 19:00:00","T,H","4380025300",,"44","-8","0"
"24849","2021-01-06 19:00:00","T,H","4380031000",,"47","-11","0"
"24850","2021-01-06 19:00:00","T,H","4380033000",,"42","-8","0"
"24851","2021-01-06 19:00:00","T,H","4380034000",,"51","-10","0"
"24852","2021-01-06 19:00:00","T,H","4380035000",,"44","-8","0"
"24853","2021-01-06 19:00:00","T,H","4380036000",,"47","-11","0"
"24854","2021-01-06 19:00:00","T,H","4413100000",,"41","-4","0"
"24855","2021-01-06 19:00:00","T,H","4413151000",,"41","-4","0"
"24856","2021-01-06 19:00:00","T,H","4413152000",,"41","-4","0"
"24857","2021-01-06 19:00:00","T,H","4413153000",,"41","-4","0"
"24858","2021-01-06 19:00:00","T,H","4413154000",,"41","-4","0"
"24859","2021-01-06 19:00:00","T,H","4413155000",,"41","-4","0"
"24860","2021-01-06 19:00:00","T,H","4413156000",,"41","-4","0"
"24861","2021-01-06 19:00:00","T,H","4413157000",,"41","-4","0"
"24862","2021-01-06 19:00:00","T,H","4413158000",,"41","-4","0"
"24863","2021-01-06 19:00:00","T,H","4413159000",,"41","-4","0"
"24864","2021-01-06 19:00:00","T,H","4413351000",,"41","-4","0"
"24865","2021-01-06 19:00:00","T,H","4413353000",,"41","-4","0"
"24866","2021-01-06 19:00:00","T,H","4413354000",,"41","-4","0"
"24867","2021-01-06 19:00:00","T,H","4413355000",,"41","-4","0"
"24868","2021-01-06 19:00:00","T,H","4413125000",,"53","-5","0"
"24869","2021-01-06 19:00:00","T,H","4413132000",,"88","-5","0"
"24870","2021-01-06 19:00:00","T,H","4413133000",,"53","-5","0"
"24871","2021-01-06 19:00:00","T,H","4413134000",,"53","-5","0"
"24872","2021-01-06 19:00:00","T,H","4413135000",,"53","-5","0"
"24873","2021-01-06 19:00:00","T,H","4413136000",,"53","-5","0"
"24874","2021-01-06 19:00:00","T,H","4413137000",,"53","-5","0"
"24875","2021-01-06 19:00:00","T,H","4413300000",,"41","-4","0"
"24876","2021-01-06 19:00:00","T,H","4413325600",,"41","-4","0"
"24877","2021-01-06 19:00:00","T,H","4413325000",,"41","-4","0"
"24878","2021-01-06 19:00:00","T,H","4413325300",,"41","-4","0"
"24879","2021-01-06 19:00:00","T,H","4413331000",,"65","-5","0"
"24880","2021-01-06 19:00:00","T,H","4413352000",,"41","-4","0"
"24881","2021-01-06 19:00:00","T,H","4413358000",,"41","-4","0"
"24882","2021-01-06 19:00:00","T,H","4413359000",,"41","-4","0"
"24883","2021-01-06 19:00:00","T,H","4413356000",,"88","-5","0"
"24884","2021-01-06 19:00:00","T,H","4413356500",,"88","-5","0"
"24885","2021-01-06 19:00:00","T,H","4420025300",,"88","-5","0"
"24886","2021-01-06 19:00:00","T,H","4415000000",,"62","-4","0"
"24887","2021-01-06 19:00:00","T,H","4415051000",,"62","-4","0"
"24888","2021-01-06 19:00:00","T,H","4415055000",,"62","-4","0"
"24889","2021-01-06 19:00:00","T,H","4415025000",,"77","-3","0"
"24890","2021-01-06 19:00:00","T,H","4415031000",,"78","-4","0"
"24891","2021-01-06 19:00:00","T,H","4415032000",,"78","-4","0"
"24892","2021-01-06 19:00:00","T,H","4415033000",,"58","-4","0"
"24893","2021-01-06 19:00:00","T,H","4415034000",,"58","-4","0"
"24894","2021-01-06 19:00:00","T,H","4415036000",,"62","-4","0"
"24895","2021-01-06 19:00:00","T,H","4415037000",,"64","-4","0"
"24896","2021-01-06 19:00:00","T,H","4415038000",,"78","-4","0"
"24897","2021-01-06 19:00:00","T,H","4415039000",,"64","-4","0"
"24898","2021-01-06 19:00:00","T,H","4415040000",,"77","-3","0"
"24899","2021-01-06 19:00:00","T,H","4415054000",,"62","-4","0"
"24900","2021-01-06 19:00:00","T,H","4415056000",,"62","-4","0"
"24901","2021-01-06 19:00:00","T,H","4415057000",,"62","-4","0"
